Starting fitting with 32 workers on previous 1000 parameter combinations...

=== 1000 Iterations Results ===
Total experiments: 5000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer     RemoveLayer  NewNeuron    RemoveNeuron  NewRule      RemoveRule  NewInput    RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64      Float64      Float64      Float64       Float64      Float64     Float64     Float64      Float64      Float64     UInt16
──────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  207 │ 0.179501     0.132914     0.126238      0.0682852    0.13702       0.149333   0.178994    0.100298        0.91875      1.0                          1
  208 │ 0.126418     0.0508397    0.198916      0.181892     0.173664      0.173566   0.14005     0.0577793       0.91875      0.96875                      0
  209 │ 0.143273     0.0890136    0.155409      0.0689073    0.116701      0.0963879  0.0276078   0.130642        0.91875      1.0                          2
  210 │ 0.199002     0.0804533    0.165534      0.000432159  0.0514721     0.0808392  0.0676021   0.0789445       0.91875      1.0                          1
  211 │ 0.16899      0.178103     0.15088       0.0180177    0.0801049     0.066118   0.022115    0.0391119       0.91875      1.0                          2
  212 │ 0.18971      0.0476136    0.158239      0.00294254   0.066364      0.115872   0.109827    0.096528        0.91875      1.0                          1
  213 │ 0.153323     0.0391854    0.156822      0.0193152    0.00613093    0.0740555  0.196055    0.175192        0.91875      1.0                          1
  214 │ 0.0843501    0.067172     0.178226      0.196036     0.14201       0.137122   0.12603     0.0443565       0.91875      0.96875                      0
  215 │ 0.19073      0.0691157    0.198703      0.192777     0.175538      0.192862   0.0572539   0.0528675       0.916667     1.0                          1
  216 │ 0.0773017    0.0445144    0.0232939     0.0810341    0.183313      0.195081   0.060214    0.0857647       0.916667     1.0                          2
  217 │ 0.186034     0.136605     0.0420959     0.0737551    0.142673      0.0519558  0.0574068   0.0510337       0.916667     0.96875                      0
  218 │ 0.161827     0.0448662    0.0408274     0.0478385    0.0454781     0.0821479  0.180965    0.0392897       0.916667     0.96875                      0
  219 │ 0.0631382    0.184185     0.0593091     0.00436067   0.0867966     0.151667   0.169137    0.10503         0.916667     0.96875                      0
  220 │ 0.138988     0.185651     0.169874      0.0908531    0.173561      0.154981   0.0661922   0.108052        0.916667     1.0                          1
  221 │ 0.0805543    0.0878583    0.0817534     0.114886     0.181435      0.131859   0.153276    0.0815079       0.916667     1.0                          2
  222 │ 0.111824     0.124511     0.00232061    0.0444074    0.119526      0.188922   0.15928     0.0204518       0.916667     0.96875                      0
  223 │ 0.174896     0.124095     0.00483698    0.0431718    0.056633      0.0830023  0.0792283   0.0295712       0.916667     0.96875                      0
  224 │ 0.134439     0.0455411    0.138535      0.0474515    0.0603582     0.182493   0.0850833   0.087779        0.916667     0.96875                      0
  225 │ 0.153698     0.114435     0.00535713    0.109862     0.138225      0.121317   0.0703783   0.0289617       0.916667     1.0                          1
  226 │ 0.155093     0.125279     0.00681825    0.140537     0.10954       0.120462   0.0812204   0.0491368       0.916667     0.96875                      0
  227 │ 0.148531     0.111274     0.00546489    0.104737     0.114358      0.10662    0.0773459   0.04769         0.916667     0.96875                      0
  228 │ 0.154435     0.111184     0.0149801     0.126804     0.115503      0.102359   0.0693424   0.033916        0.916667     1.0                          2
  229 │ 0.196759     0.119996     0.136245      0.130186     0.0835457     0.206955   0.0792018   0.0             0.916667     1.0                          1
  230 │ 0.192397     0.129966     0.045527      0.0735546    0.121639      0.203941   0.0930306   0.0932736       0.916667     0.96875                      0
  231 │ 0.175392     0.109529     0.0401403     0.08076      0.107202      0.200112   0.0881529   0.073844        0.916667     1.0                          1
  232 │ 0.0621621    0.0639516    0.161522      0.0          0.152463      0.0997289  0.0774892   0.0402846       0.916667     1.0                          1
  233 │ 0.0993946    0.0944129    0.149818      0.00376528   0.130152      0.117245   0.0601927   0.0409133       0.916667     1.0                          1
  234 │ 0.0971415    0.0671266    0.155997      0.0250206    0.148835      0.089855   0.0902518   0.0337991       0.916667     1.0                          1
  235 │ 0.0683543    0.0780118    0.161137      0.0206809    0.125268      0.118682   0.0623337   0.0193171       0.916667     1.0                          1
  236 │ 0.0922955    0.0861693    0.163071      0.0210025    0.148463      0.0863369  0.0655325   0.0322462       0.916667     1.0                          2
  237 │ 0.0986745    0.0760208    0.158758      0.00172806   0.149611      0.0858528  0.0612323   0.0457283       0.916667     1.0                          1
  238 │ 0.0407183    0.0244803    0.152745      0.0108293    0.110031      0.18299    0.0490282   0.0402367       0.916667     0.96875                      0
  239 │ 0.016611     0.0262444    0.139544      0.0134375    0.140036      0.174255   0.0320763   0.0436113       0.916667     1.0                          1
  240 │ 0.0201367    0.0227801    0.156087      0.0192609    0.125271      0.168291   0.0145426   0.0494931       0.916667     0.9375                       0
  241 │ 0.144914     0.0273506    0.0848862     0.0507087    0.158719      0.143059   0.132156    0.14617         0.916667     1.0                          1
  242 │ 0.175603     0.186553     0.147639      0.0808729    0.127363      0.151086   0.0780125   0.0805838       0.916667     1.0                          1
  243 │ 0.149621     0.175742     0.115643      0.0672103    0.123496      0.169992   0.0828169   0.0929918       0.916667     1.0                          1
  244 │ 0.157501     0.088979     0.179492      0.012745     0.193503      0.1408     0.0969967   0.0946209       0.916667     1.0                          1
  245 │ 0.134239     0.0826389    0.156276      0.0177341    0.197082      0.152128   0.0930808   0.0885589       0.916667     0.96875                      0
  246 │ 0.153346     0.107673     0.164523      0.0159342    0.166977      0.134095   0.0938994   0.0960693       0.916667     1.0                          1
  247 │ 0.15335      0.105263     0.160584      0.0196585    0.104388      0.119649   0.100786    0.088318        0.916667     0.96875                      0
  248 │ 0.177533     0.0998761    0.142056      0.00529002   0.117119      0.12746    0.12572     0.0845221       0.916667     0.96875                      0
  249 │ 0.159735     0.0988987    0.159741      0.0181646    0.0858442     0.144776   0.10025     0.0841848       0.916667     0.96875                      0
  250 │ 0.169055     0.106285     0.13579       0.0137454    0.087954      0.134107   0.119971    0.0931949       0.916667     1.0                          1
  251 │ 0.116414     0.0185802    0.10186       0.0582662    0.161837      0.163962   0.0641856   0.0828144       0.916667     0.96875                      0
  252 │ 0.122363     0.00624755   0.112054      0.0401991    0.158215      0.160743   0.0625934   0.0518997       0.916667     0.96875                      0
  253 │ 0.137171     0.012252     0.10216       0.0449668    0.162425      0.145345   0.084419    0.0800883       0.916667     0.96875                      0
  254 │ 0.15256      0.0175953    0.125809      0.0527333    0.174864      0.147957   0.0610419   0.0769663       0.916667     0.96875                      0
  255 │ 0.0521232    0.0519333    0.0           0.0610156    0.213111      0.164905   0.167819    0.105103        0.916667     0.96875                      0
  256 │ 0.180057     0.0381184    0.199566      0.0270949    0.201381      0.144153   0.170913    0.089677        0.916667     0.96875                      0
  257 │ 0.187547     0.0607952    0.195724      0.0          0.177174      0.163024   0.169017    0.08933         0.916667     1.0                          2
  258 │ 0.180274     0.042611     0.173084      0.00159479   0.198521      0.159999   0.167422    0.0602231       0.916667     0.96875                      0
  259 │ 0.180811     0.061498     0.192637      0.0          0.186613      0.13018    0.192742    0.0644897       0.916667     0.96875                      0
  260 │ 0.181786     0.0517678    0.180724      0.019048     0.187803      0.143316   0.172429    0.078384        0.916667     0.96875                      0
  261 │ 0.193468     0.0414685    0.200699      0.0117654    0.207863      0.137025   0.181502    0.0768237       0.916667     0.96875                      0
  262 │ 0.171229     0.0383591    0.0260917     0.0367121    0.0951948     0.0827837  0.0614223   0.0453415       0.916667     0.96875                      0
  263 │ 0.203712     0.0953545    0.175142      0.0924773    0.14501       0.213791   0.196021    0.0328331       0.916667     1.0                          1
  264 │ 0.176304     0.140582     0.125794      0.0590042    0.138934      0.153721   0.180788    0.0814761       0.916667     1.0                          1
  265 │ 0.166434     0.122916     0.141118      0.0500545    0.128016      0.136956   0.179941    0.108796        0.916667     0.96875                      0
  266 │ 0.197216     0.151561     0.136403      0.0795879    0.152684      0.134141   0.181379    0.0876315       0.916667     1.0                          2
  267 │ 0.12292      0.0330003    0.214122      0.201542     0.160298      0.184312   0.136616    0.0576129       0.916667     1.0                          1
  268 │ 0.108536     0.0592326    0.179713      0.187732     0.162554      0.169693   0.131765    0.0721964       0.916667     0.9375                       0
  269 │ 0.143036     0.065844     0.206608      0.198964     0.182055      0.193525   0.132866    0.0644215       0.916667     0.9375                       0
  270 │ 0.21776      0.0746682    0.17198       0.0110661    0.0552698     0.0709991  0.0806399   0.0727783       0.916667     1.0                          1
  271 │ 0.194718     0.0754493    0.146038      0.0146885    0.0509913     0.0719126  0.0563351   0.0836957       0.916667     0.96875                      0
  272 │ 0.183233     0.0632103    0.178185      0.00659059   0.085626      0.122468   0.120953    0.0822017       0.916667     0.96875                      0
  273 │ 0.19612      0.0657002    0.174867      0.00423993   0.0674698     0.10355    0.0973409   0.0799742       0.916667     1.0                          2
  274 │ 0.186933     0.0378995    0.158023      0.0          0.0797129     0.121802   0.102571    0.095725        0.916667     0.96875                      0
  275 │ 0.202058     0.0527398    0.160259      0.0          0.052664      0.126222   0.0919399   0.0776455       0.916667     1.0                          1
  276 │ 0.151181     0.0519471    0.173579      0.000741609  0.000307242   0.0605618  0.187325    0.167949        0.916667     1.0                          1
  277 │ 0.166447     0.0461415    0.151867      0.0246603    0.0           0.061686   0.212128    0.187199        0.916667     0.96875                      0
  278 │ 0.0892119    0.0603674    0.197364      0.177017     0.132668      0.118417   0.145796    0.0418254       0.916667     0.96875                      0
  279 │ 0.0732708    0.0605455    0.194846      0.194364     0.161682      0.123513   0.1369      0.0289562       0.916667     1.0                          1
  280 │ 0.0973325    0.0710532    0.18823       0.21012      0.128527      0.134188   0.138825    0.0491282       0.916667     1.0                          1
  281 │ 0.201652     0.0878281    0.189412      0.19148      0.175287      0.204149   0.0558966   0.0654515       0.916667     0.96875                      0
  282 │ 0.179143     0.0762472    0.21833       0.204808     0.171198      0.198662   0.0638195   0.0407421       0.916667     1.0                          2
  283 │ 0.202908     0.0733112    0.192328      0.206386     0.163304      0.183239   0.0573042   0.0597124       0.916667     0.9375                       0
  284 │ 0.17844      0.0536523    0.191341      0.210055     0.184835      0.207249   0.0611704   0.0402488       0.916667     1.0                          1
  285 │ 0.183845     0.0790212    0.195216      0.178657     0.159404      0.177497   0.0491356   0.0461878       0.916667     0.96875                      0
  286 │ 0.0738912    0.0341246    0.0387357     0.0984259    0.166399      0.1899     0.0419479   0.088815        0.916667     0.9375                       0
  287 │ 0.0892403    0.0297543    0.0192573     0.0705524    0.190847      0.193382   0.0649556   0.0939019       0.916667     0.96875                      0
  288 │ 0.0681772    0.0454587    0.0227353     0.0663715    0.169148      0.212171   0.0704966   0.0889809       0.916667     0.96875                      0
  289 │ 0.166435     0.138898     0.0446162     0.0624791    0.154248      0.0708987  0.0636793   0.0323245       0.916667     0.96875                      0
  290 │ 0.157172     0.0349261    0.0453113     0.0486071    0.0530244     0.0964052  0.178698    0.0543527       0.916667     0.96875                      0
  291 │ 0.0556163    0.186262     0.0738341     0.0155785    0.0752357     0.138792   0.16906     0.0973166       0.916667     0.96875                      0
  292 │ 0.166867     0.131328     0.00226626    0.0321584    0.0705294     0.0732502  0.0992258   0.0352325       0.916667     1.0                          1
  293 │ 0.165559     0.115293     0.0           0.0320622    0.0755903     0.0930299  0.0804779   0.0465482       0.916667     1.0                          1
  294 │ 0.190255     0.0138142    0.127511      0.0940387    0.134781      0.103332   0.208581    0.135736        0.916667     1.0                          1
  295 │ 0.160766     0.0106314    0.122645      0.0801095    0.144019      0.133891   0.185948    0.138417        0.916667     0.96875                      0
  296 │ 0.174045     0.0238931    0.129234      0.0855229    0.143627      0.103248   0.196831    0.133667        0.916667     1.0                          2
  297 │ 0.126379     0.07376      0.0512785     0.0813841    0.14736       0.139376   0.130974    0.107652        0.916667     1.0                          1
  298 │ 0.152914     0.0626018    0.0365521     0.0808312    0.161508      0.145685   0.11129     0.104784        0.916667     1.0                          1
  299 │ 0.141097     0.0527374    0.0550609     0.077726     0.174064      0.145005   0.112674    0.0685968       0.916667     0.96875                      0
  300 │ 0.159611     0.0733488    0.0195856     0.0716578    0.175546      0.148762   0.106703    0.0984039       0.916667     0.96875                      0
  301 │ 0.0505426    0.0964923    0.0268834     0.131389     0.136408      0.0886071  0.0885586   0.0866016       0.916667     0.96875                      0
  302 │ 0.171722     0.0567805    0.0963572     0.017109     0.161009      0.187881   0.0201319   0.0203718       0.916667     1.0                          2
  303 │ 0.161503     0.0380041    0.0885205     0.0200061    0.1655        0.186376   0.0229133   0.0211814       0.916667     0.96875                      0
  304 │ 0.149227     0.0441214    0.10106       0.0221963    0.158829      0.162251   0.011692    0.034634        0.916667     0.96875                      0
  305 │ 0.0272918    0.121969     0.0594521     0.0665444    0.193753      0.16282    0.106546    0.123018        0.916667     0.9375                       0
  306 │ 0.0528585    0.132581     0.0328282     0.0468698    0.191417      0.174178   0.0945836   0.131699        0.916667     1.0                          2
  307 │ 0.143601     0.0188634    0.149852      0.0576459    0.0466737     0.174999   0.0912975   0.0924585       0.914583     1.0                          1
  308 │ 0.147056     0.0163499    0.160295      0.0645942    0.0682427     0.192409   0.0931659   0.0965378       0.914583     1.0                          1
  309 │ 0.126268     0.0273915    0.141792      0.0606458    0.0621438     0.182389   0.0732126   0.0845778       0.914583     1.0                          1
  310 │ 0.11871      0.0256015    0.147118      0.0601177    0.0643175     0.180405   0.0927758   0.0977528       0.914583     1.0                          1
  311 │ 0.137557     0.0966687    0.0           0.118886     0.132235      0.104311   0.0907012   0.0524117       0.914583     1.0                          2
  312 │ 0.191651     0.126884     0.140488      0.165609     0.0975401     0.183522   0.092594    0.00570245      0.914583     0.96875                      0
  313 │ 0.169096     0.104016     0.130622      0.153379     0.0773359     0.198554   0.0837907   0.0108956       0.914583     0.96875                      0
  314 │ 0.201416     0.128078     0.137751      0.157239     0.109189      0.199863   0.0770802   0.0168046       0.914583     0.96875                      0
  315 │ 0.193726     0.138741     0.122554      0.147019     0.105216      0.204282   0.0730666   0.00861976      0.914583     0.96875                      0
  316 │ 0.184192     0.127406     0.134178      0.129493     0.103466      0.193348   0.0887985   0.0268222       0.914583     0.96875                      0
  317 │ 0.181927     0.103649     0.138523      0.130346     0.106979      0.199434   0.0643475   0.00792705      0.914583     0.96875                      0
  318 │ 0.195534     0.137598     0.0260319     0.0732867    0.138302      0.198763   0.101832    0.0774991       0.914583     1.0                          2
  319 │ 0.181928     0.126853     0.0364533     0.0964796    0.112477      0.202806   0.0780336   0.0886513       0.914583     1.0                          1
  320 │ 0.0698246    0.0891578    0.157631      0.0          0.152631      0.100767   0.0666388   0.0225042       0.914583     0.96875                      0
  321 │ 0.0175548    0.0          0.137381      0.0          0.129615      0.17868    0.0147854   0.0290293       0.914583     1.0                          1
  322 │ 0.0364949    0.013053     0.15404       0.0174048    0.139539      0.170727   0.0214573   0.0443714       0.914583     0.96875                      0
  323 │ 0.0239123    0.0219847    0.160438      0.00641552   0.140933      0.190172   0.0359281   0.0588238       0.914583     1.0                          1
  324 │ 0.0137791    0.0292425    0.141395      0.0186624    0.132933      0.183636   0.0329863   0.0412603       0.914583     0.96875                      0
  325 │ 0.0428627    0.0187847    0.15653       0.0246805    0.133979      0.178004   0.032727    0.0289785       0.914583     1.0                          1
  326 │ 0.0119278    0.0199682    0.121825      0.0305145    0.118577      0.182833   0.0446222   0.0304057       0.914583     0.96875                      0
  327 │ 0.0160508    0.0          0.144459      0.0341402    0.136965      0.193477   0.0218777   0.0368907       0.914583     0.96875                      0
  328 │ 0.0229884    0.030447     0.157503      0.0          0.11482       0.174902   0.0149487   0.0404824       0.914583     1.0                          1
  329 │ 0.0429362    0.0342013    0.128361      0.0237147    0.126942      0.196825   0.037102    0.0210995       0.914583     1.0                          1
  330 │ 0.0349489    0.0158159    0.139839      0.00180338   0.128033      0.184932   0.0173199   0.0572207       0.914583     1.0                          1
  331 │ 0.158253     0.0369458    0.0890802     0.0535112    0.141379      0.119081   0.116435    0.15151         0.914583     1.0                          1
  332 │ 0.159961     0.171849     0.120858      0.0999207    0.129649      0.160517   0.075612    0.0796285       0.914583     0.96875                      0
  333 │ 0.159852     0.0705698    0.149099      0.0          0.183646      0.14228    0.0633755   0.0929709       0.914583     1.0                          2
  334 │ 0.150814     0.0893642    0.151283      0.0          0.173243      0.1431     0.0773059   0.101906        0.914583     0.96875                      0
  335 │ 0.139448     0.0885134    0.175164      0.0          0.167534      0.156566   0.0940753   0.087039        0.914583     0.96875                      0
  336 │ 0.131989     0.0837571    0.147369      0.0          0.183773      0.129546   0.063333    0.0761667       0.914583     0.96875                      0
  337 │ 0.128833     0.0845798    0.157988      0.0203763    0.186322      0.15096    0.0712276   0.107352        0.914583     1.0                          1
  338 │ 0.157495     0.0800001    0.17132       0.0120478    0.176409      0.124208   0.0896681   0.0931924       0.914583     1.0                          1
  339 │ 0.0671017    0.0306989    0.0216272     0.206018     0.148285      0.168152   0.138404    0.072361        0.914583     1.0                          1
  340 │ 0.0965469    0.126756     0.0338256     0.0813569    0.16713       0.11658    0.171161    0.113284        0.914583     0.96875                      0
  341 │ 0.177218     0.0892961    0.16134       0.0167551    0.105979      0.145486   0.11676     0.0654931       0.914583     0.96875                      0
  342 │ 0.155523     0.0932547    0.160251      0.00111917   0.0926647     0.142935   0.129059    0.0697174       0.914583     0.96875                      0
  343 │ 0.176826     0.0978616    0.145587      0.0300079    0.115233      0.141571   0.118108    0.0950247       0.914583     0.96875                      0
  344 │ 0.175197     0.122443     0.14419       0.0294436    0.118763      0.135693   0.107789    0.0590788       0.914583     0.96875                      0
  345 │ 0.155137     0.113006     0.154279      0.00888424   0.119594      0.136254   0.120676    0.0606602       0.914583     1.0                          1
  346 │ 0.172748     0.0859041    0.155904      0.0106208    0.105918      0.132585   0.108051    0.0773689       0.914583     1.0                          1
  347 │ 0.171093     0.112501     0.157276      0.0330339    0.119278      0.143399   0.0970187   0.0891891       0.914583     1.0                          1
  348 │ 0.142035     0.110197     0.135745      0.0          0.0968187     0.1293     0.112646    0.0675702       0.914583     1.0                          1
  349 │ 0.154685     0.102506     0.16112       0.0135149    0.11854       0.127575   0.120952    0.0694541       0.914583     0.96875                      0
  350 │ 0.176816     0.11614      0.169573      0.0282346    0.113159      0.120441   0.110658    0.0864647       0.914583     1.0                          1
  351 │ 0.151651     0.0925818    0.172156      0.0235348    0.11046       0.141109   0.100415    0.0809222       0.914583     0.96875                      0
  352 │ 0.121697     0.0          0.119417      0.0582181    0.165157      0.148328   0.0533005   0.0507994       0.914583     0.96875                      0
  353 │ 0.137506     0.0          0.111463      0.0445478    0.165188      0.180146   0.0510197   0.0675498       0.914583     1.0                          1
  354 │ 0.147769     0.0172301    0.125846      0.065834     0.147597      0.166035   0.0587247   0.0620271       0.914583     0.96875                      0
  355 │ 0.136388     0.0          0.13728       0.0563365    0.142486      0.178117   0.0542132   0.0541043       0.914583     0.96875                      0
  356 │ 0.147113     0.0          0.1086        0.0555693    0.170394      0.157809   0.0597215   0.0785077       0.914583     0.96875                      0
  357 │ 0.142735     0.00770708   0.116575      0.0711109    0.146345      0.160956   0.0816982   0.0818225       0.914583     1.0                          1
  358 │ 0.154216     0.0189972    0.137306      0.0551299    0.152025      0.173199   0.0856036   0.0525653       0.914583     0.96875                      0
  359 │ 0.144579     0.00867195   0.130733      0.0427505    0.148668      0.146343   0.0481608   0.0774144       0.914583     0.96875                      0
  360 │ 0.12765      0.0          0.10947       0.0468566    0.174915      0.149764   0.0505721   0.0684922       0.914583     1.0                          3
  361 │ 0.0766285    0.0719144    0.0200452     0.0323211    0.215168      0.160977   0.154776    0.101003        0.914583     1.0                          2
  362 │ 0.0561832    0.0690138    0.0136178     0.0457649    0.194053      0.169734   0.13809     0.100415        0.914583     0.96875                      0
  363 │ 0.0604636    0.0480689    0.0           0.0550043    0.208904      0.135221   0.147124    0.102166        0.914583     1.0                          1
  364 │ 0.0438603    0.0714353    0.00613844    0.0640482    0.193584      0.145012   0.137794    0.127705        0.914583     1.0                          1
  365 │ 0.190563     0.046147     0.197936      0.0200127    0.189257      0.13945    0.186849    0.0934578       0.914583     1.0                          1
  366 │ 0.176476     0.058614     0.207751      0.0178913    0.179287      0.163983   0.182858    0.0798111       0.914583     0.96875                      0
  367 │ 0.201964     0.0477191    0.180853      0.0243945    0.171567      0.144225   0.203991    0.0707792       0.914583     0.9375                       0
  368 │ 0.194656     0.0447437    0.198398      0.0229005    0.184895      0.133095   0.195176    0.0847918       0.914583     0.96875                      0
  369 │ 0.167041     0.0618448    0.194479      0.00710371   0.195948      0.145756   0.203222    0.0617313       0.914583     0.96875                      0
  370 │ 0.187046     0.0621148    0.00970402    0.0476774    0.106817      0.0833878  0.0597121   0.0401926       0.914583     1.0                          2
  371 │ 0.174423     0.0624841    0.00635723    0.0493553    0.10945       0.0939254  0.0378585   0.051654        0.914583     1.0                          1
  372 │ 0.185402     0.0475343    0.0180402     0.049602     0.0985814     0.0947563  0.0653629   0.0679226       0.914583     0.96875                      0
  373 │ 0.158177     0.0641717    0.00216116    0.0196496    0.122671      0.066424   0.0424003   0.0522627       0.914583     1.0                          1
  374 │ 0.18324      0.0298081    0.000715729   0.0205793    0.122158      0.078433   0.0619741   0.045279        0.914583     1.0                          2
  375 │ 0.196115     0.107002     0.149555      0.0890891    0.128579      0.210405   0.197681    0.0263084       0.914583     0.96875                      0
  376 │ 0.204516     0.0929215    0.157336      0.0838693    0.138127      0.186419   0.166702    0.0122076       0.914583     0.96875                      0
  377 │ 0.172752     0.110999     0.17069       0.1078       0.134201      0.197853   0.194987    0.0197967       0.914583     1.0                          1
  378 │ 0.16284      0.127212     0.131445      0.0656494    0.138645      0.143846   0.178994    0.114585        0.914583     1.0                          1
  379 │ 0.169604     0.136951     0.132779      0.0731704    0.128836      0.156415   0.187524    0.117271        0.914583     0.96875                      0
  380 │ 0.181127     0.137737     0.136499      0.0827242    0.138363      0.138246   0.162793    0.107637        0.914583     1.0                          1
  381 │ 0.134853     0.0836488    0.15477       0.06067      0.12677       0.0861292  0.0247357   0.124652        0.914583     1.0                          1
  382 │ 0.128869     0.0811744    0.13665       0.0561901    0.128149      0.104093   0.0103072   0.114565        0.914583     1.0                          1
  383 │ 0.136817     0.0826092    0.141628      0.0528552    0.114803      0.115325   0.0465402   0.138678        0.914583     0.96875                      0
  384 │ 0.21145      0.0814673    0.159495      0.00636799   0.0417437     0.0741022  0.0699417   0.0605161       0.914583     1.0                          1
  385 │ 0.191764     0.0661149    0.172744      0.00309721   0.0700508     0.0920806  0.0674753   0.06688         0.914583     1.0                          1
  386 │ 0.197052     0.0973432    0.184988      0.00351144   0.0645916     0.0925988  0.047697    0.0834011       0.914583     0.96875                      0
  387 │ 0.209691     0.0751655    0.163799      0.00317371   0.0450052     0.0763907  0.0732527   0.0644649       0.914583     0.96875                      0
  388 │ 0.214764     0.0748874    0.160338      0.0179633    0.0671406     0.0907599  0.0607501   0.0902695       0.914583     0.96875                      0
  389 │ 0.209998     0.0638538    0.170459      0.0          0.0626505     0.0950296  0.063191    0.0662915       0.914583     1.0                          1
  390 │ 0.191988     0.0859455    0.166913      0.00249941   0.0683298     0.0818955  0.061153    0.0847037       0.914583     0.96875                      0
  391 │ 0.182262     0.0676238    0.148372      0.0164114    0.054956      0.0864756  0.0801371   0.0688648       0.914583     1.0                          2
  392 │ 0.16962      0.170705     0.140282      0.00942851   0.0785054     0.0782143  0.0338744   0.0522806       0.914583     0.96875                      0
  393 │ 0.207931     0.0336019    0.162325      0.0139247    0.057107      0.128146   0.119096    0.0976425       0.914583     0.96875                      0
  394 │ 0.205759     0.0281242    0.161315      0.0180614    0.0782327     0.110244   0.0958142   0.105183        0.914583     0.96875                      0
  395 │ 0.177102     0.0570771    0.143617      0.0          0.0846564     0.133672   0.109677    0.114727        0.914583     1.0                          1
  396 │ 0.202762     0.0533595    0.152503      0.0          0.050866      0.115452   0.116057    0.0879913       0.914583     0.96875                      0
  397 │ 0.197698     0.0482843    0.162607      0.0          0.0712185     0.126432   0.0938687   0.0849496       0.914583     0.96875                      0
  398 │ 0.156731     0.0365528    0.17601       0.0277873    0.0           0.0775236  0.186632    0.164855        0.914583     1.0                          1
  399 │ 0.0819971    0.0723843    0.19014       0.198188     0.149701      0.125877   0.111799    0.0506533       0.914583     1.0                          1
  400 │ 0.0989513    0.0595064    0.158274      0.181256     0.122627      0.138977   0.130583    0.0571338       0.914583     0.9375                       0
  401 │ 0.202734     0.0647282    0.193477      0.210895     0.194066      0.174518   0.0652832   0.0345553       0.914583     1.0                          1
  402 │ 0.188275     0.0883314    0.180464      0.209634     0.164838      0.180023   0.0431474   0.0556868       0.914583     0.96875                      0
  403 │ 0.184702     0.0628776    0.203748      0.20676      0.173303      0.192584   0.0545756   0.0648348       0.914583     0.96875                      0
  404 │ 0.187496     0.0756799    0.204004      0.173114     0.165189      0.190427   0.0601417   0.0714807       0.914583     1.0                          1
  405 │ 0.173005     0.0793601    0.201106      0.197786     0.175429      0.17834    0.0605583   0.0458215       0.914583     1.0                          1
  406 │ 0.0894339    0.0283449    0.0332474     0.0904349    0.181678      0.2119     0.0688764   0.0750959       0.914583     1.0                          1
  407 │ 0.0668603    0.0457116    0.0132236     0.0696886    0.184778      0.190688   0.0644776   0.0914019       0.914583     1.0                          1
  408 │ 0.0668854    0.0550961    0.00951933    0.0936161    0.185712      0.210164   0.0518309   0.0824596       0.914583     0.96875                      0
  409 │ 0.179051     0.040411     0.0452761     0.0451998    0.0431058     0.0896153  0.199843    0.0506694       0.914583     0.96875                      0
  410 │ 0.151705     0.0269229    0.0598044     0.0295187    0.0500367     0.0740529  0.183859    0.0229847       0.914583     0.96875                      0
  411 │ 0.0763799    0.194634     0.0729085     0.00882093   0.0673985     0.156749   0.176932    0.112224        0.914583     1.0                          1
  412 │ 0.148829     0.165712     0.172435      0.0723447    0.192745      0.155048   0.0814605   0.125151        0.914583     1.0                          1
  413 │ 0.136736     0.173232     0.164253      0.0888852    0.174518      0.157724   0.0596441   0.0898007       0.914583     1.0                          1
  414 │ 0.133996     0.182658     0.155282      0.0760356    0.154002      0.151414   0.0491322   0.0941296       0.914583     0.96875                      0
  415 │ 0.120978     0.124419     0.0205703     0.0385247    0.127117      0.193964   0.141733    0.0221363       0.914583     1.0                          1
  416 │ 0.108737     0.124915     0.0194584     0.0355747    0.109733      0.176937   0.140512    0.0391796       0.914583     1.0                          1
  417 │ 0.121101     0.131094     0.0           0.0385151    0.12585       0.172251   0.158197    0.0225205       0.914583     0.96875                      0
  418 │ 0.0925839    0.12769      0.0           0.0621726    0.105302      0.186625   0.147913    0.000506306     0.914583     0.96875                      0
  419 │ 0.169637     0.106269     0.00244877    0.0519039    0.0667286     0.0635318  0.0810252   0.0415179       0.914583     1.0                          1
  420 │ 0.0261655    0.0823697    0.0819186     0.0339833    0.0976769     0.207056   0.124207    0.0417535       0.914583     0.96875                      0
  421 │ 0.013956     0.0998919    0.0792064     0.0632553    0.0820005     0.188139   0.129462    0.0601617       0.914583     0.96875                      0
  422 │ 0.00919875   0.0924424    0.0858025     0.0574703    0.0906295     0.207031   0.125121    0.0297766       0.914583     1.0                          1
  423 │ 0.170805     0.031892     0.13165       0.0948331    0.15874       0.136101   0.208382    0.137797        0.914583     0.96875                      0
  424 │ 0.128754     0.0422538    0.0397127     0.0832349    0.161319      0.1548     0.117518    0.0921355       0.914583     1.0                          2
  425 │ 0.0347039    0.089198     0.0361606     0.143912     0.144423      0.0856104  0.0637155   0.0883156       0.914583     0.96875                      0
  426 │ 0.154164     0.0491845    0.0806985     0.0200585    0.147056      0.177835   0.0144394   0.026947        0.914583     1.0                          1
  427 │ 0.161119     0.05907      0.0899        0.000517141  0.151934      0.151856   0.0318261   0.0210536       0.914583     0.96875                      0
  428 │ 0.155673     0.0533232    0.0949331     0.0111678    0.147177      0.161636   0.0125104   0.0338453       0.914583     0.96875                      0
