Starting fitting with 32 workers on previous 1000 parameter combinations...

=== !200! Iterations Results ===
Total experiments: 1000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer   RemoveLayer  NewNeuron    RemoveNeuron  NewRule      RemoveRule  NewInput    RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64    Float64      Float64      Float64       Float64      Float64     Float64     Float64      Float64      Float64     UInt16
──────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  201 │ 0.193672   0.0397988    0.139166      0.00942165   0.0881421     0.130008   0.118967     0.0682635      0.88125      0.9375                       0
  202 │ 0.182988   0.0477274    0.0955089     0.0228318    0.155524      0.145244   0.035927     0.0458927      0.88125      0.96875                      0
  203 │ 0.129556   0.0          0.129629      0.0584462    0.133555      0.167043   0.0636713    0.0374053      0.88125      0.9375                       0
  204 │ 0.129195   0.00198855   0.106644      0.0266442    0.137685      0.144584   0.0939186    0.0855881      0.88125      0.96875                      0
  205 │ 0.171892   0.108501     0.158504      0.00495454   0.099842      0.158241   0.129941     0.0757745      0.88125      0.9375                       0
  206 │ 0.0275493  0.00487216   0.152911      0.032166     0.1161        0.176335   0.0362595    0.0523945      0.88125      1.0                          1
  207 │ 0.178763   0.0571496    0.101064      0.0237635    0.162947      0.157841   0.0303962    0.0342533      0.88125      0.96875                      0
  208 │ 0.164106   0.0434562    0.0947583     0.0          0.125614      0.164949   0.0315815    0.0430783      0.88125      0.90625                      0
  209 │ 0.0942272  0.0566175    0.151079      0.00680207   0.148098      0.109543   0.0722071    0.0533835      0.88125      0.90625                      0
  210 │ 0.0960678  0.0553716    0.16008       0.00876233   0.142544      0.106499   0.0731821    0.0428372      0.88125      0.96875                      0
  211 │ 0.099355   0.059141     0.152441      0.0          0.137436      0.107362   0.081091     0.0477717      0.88125      0.9375                       0
  212 │ 0.143995   0.0067141    0.11129       0.0412689    0.141465      0.150261   0.0845566    0.0696998      0.88125      0.9375                       0
  213 │ 0.127491   0.0          0.12071       0.0603966    0.137756      0.159248   0.0573756    0.0527104      0.88125      0.9375                       0
  214 │ 0.0214598  0.000680193  0.169338      0.0194004    0.118086      0.185418   0.0430103    0.0504389      0.88125      0.9375                       0
  215 │ 0.175419   0.170359     0.138561      0.0935539    0.111135      0.183166   0.0852015    0.0755184      0.88125      0.90625                      0
  216 │ 0.160447   0.00432778   0.0991335     0.0462193    0.137088      0.149066   0.0955024    0.0573259      0.88125      0.90625                      0
  217 │ 0.0853139  0.0525706    0.156887      0.0          0.152703      0.0983561  0.0647719    0.0282477      0.88125      0.90625                      0
  218 │ 0.0383204  0.0148463    0.141187      0.00315824   0.0968481     0.180236   0.0441377    0.052198       0.88125      0.9375                       0
  219 │ 0.174695   0.0562321    0.175104      0.0160938    0.0468743     0.102057   0.108024     0.102064       0.88125      0.90625                      0
  220 │ 0.152492   0.191354     0.155077      0.0966437    0.146872      0.165794   0.0799551    0.118458       0.88125      0.96875                      0
  221 │ 0.021078   0.00947898   0.151259      0.0137183    0.132087      0.172456   0.0342338    0.0258344      0.88125      1.0                          1
  222 │ 0.196811   0.0404681    0.175144      0.0170338    0.0521727     0.112345   0.0945869    0.11152        0.88125      0.9375                       0
  223 │ 0.207982   0.063528     0.175055      0.0          0.0829951     0.135864   0.0974117    0.100098       0.88125      0.9375                       0
  224 │ 0.0168211  0.0949383    0.0924745     0.0500394    0.103389      0.185617   0.143163     0.0358972      0.88125      0.90625                      0
  225 │ 0.156957   0.0591463    0.112636      0.0319268    0.151367      0.169979   0.0249673    0.0658011      0.88125      0.9375                       0
  226 │ 0.133173   0.0          0.109526      0.0632246    0.150413      0.156317   0.0792968    0.0776711      0.88125      0.9375                       0
  227 │ 0.213359   0.0253028    0.152212      0.0188266    0.0788974     0.130327   0.112506     0.0936218      0.88125      0.9375                       0
  228 │ 0.180328   0.172516     0.139084      0.0893022    0.107035      0.173355   0.0768717    0.0765034      0.88125      0.96875                      0
  229 │ 0.175103   0.170438     0.137535      0.0863613    0.116331      0.179787   0.0727838    0.0901474      0.88125      0.90625                      0
  230 │ 0.143321   0.0          0.110092      0.0345165    0.146366      0.153592   0.0916626    0.0646798      0.88125      0.9375                       0
  231 │ 0.121485   0.0          0.131442      0.0588985    0.130052      0.150206   0.0559388    0.0471607      0.88125      0.90625                      0
  232 │ 0.166122   0.0905973    0.177868      0.0          0.18852       0.142627   0.0985006    0.0892108      0.88125      0.9375                       0
  233 │ 0.170497   0.0431228    0.0781893     0.012544     0.147372      0.149378   0.0215534    0.0471278      0.88125      0.96875                      0
  234 │ 0.204558   0.0414069    0.153594      0.0166072    0.0626302     0.128662   0.131629     0.0933788      0.88125      1.0                          1
  235 │ 0.0371497  0.00676737   0.169239      0.0347641    0.0984296     0.164403   0.0268126    0.0535525      0.88125      0.9375                       0
  236 │ 0.133537   0.00772585   0.130158      0.0503061    0.173648      0.176033   0.0820239    0.0600588      0.88125      0.90625                      0
  237 │ 0.13038    0.0          0.112532      0.0546408    0.135163      0.166114   0.0775856    0.0461156      0.88125      0.90625                      0
  238 │ 0.146527   0.0903302    0.156507      0.0          0.19734       0.126359   0.0885296    0.0780721      0.88125      0.90625                      0
  239 │ 0.150456   0.0818773    0.177606      0.0136958    0.205838      0.133932   0.100463     0.0898254      0.88125      0.90625                      0
  240 │ 0.125651   0.0919703    0.166134      0.0          0.181657      0.151005   0.0910709    0.111309       0.88125      0.90625                      0
  241 │ 0.157289   0.14564      0.157292      0.08015      0.120717      0.189353   0.0758506    0.0749656      0.88125      0.9375                       0
  242 │ 0.154026   0.145996     0.150171      0.0760732    0.124864      0.184841   0.0863838    0.0623579      0.88125      0.9375                       0
  243 │ 0.16433    0.100689     0.15103       0.0          0.199398      0.152226   0.0902877    0.0845668      0.88125      0.9375                       0
  244 │ 0.182744   0.0579462    0.188879      0.00834448   0.191051      0.146533   0.186267     0.0744286      0.88125      0.9375                       0
  245 │ 0.0843501  0.067172     0.178226      0.196036     0.14201       0.137122   0.12603      0.0443565      0.88125      0.90625                      0
  246 │ 0.201621   0.0221235    0.13946       0.00480089   0.0894501     0.124402   0.100517     0.0736433      0.879167     0.9375                       0
  247 │ 0.0511887  0.0092491    0.165715      0.0376709    0.111959      0.166406   0.0452761    0.0387865      0.879167     0.96875                      0
  248 │ 0.10276    0.0571847    0.154022      0.0          0.140445      0.102669   0.0719185    0.0479437      0.879167     0.9375                       0
  249 │ 0.180094   0.0439597    0.102514      0.0185048    0.148103      0.148987   0.028334     0.0321676      0.879167     1.0                          1
  250 │ 0.153876   0.000374557  0.117672      0.0571069    0.146473      0.172899   0.083361     0.0826138      0.879167     0.9375                       0
  251 │ 0.202548   0.0973137    0.187369      0.179102     0.162667      0.16675    0.067642     0.0737396      0.879167     0.9375                       0
  252 │ 0.187517   0.16707      0.164893      0.0          0.106862      0.086116   0.0343931    0.0381191      0.879167     0.9375                       0
  253 │ 0.19201    0.0925413    0.157151      0.0          0.0446341     0.0888673  0.0736763    0.0819801      0.879167     0.9375                       0
  254 │ 0.180993   0.056956     0.0949941     0.00794007   0.16194       0.148298   0.0406455    0.0479374      0.879167     0.9375                       0
  255 │ 0.161589   0.0526783    0.0983669     0.0209708    0.152516      0.173187   0.0253588    0.0571878      0.879167     0.9375                       0
  256 │ 0.151632   0.0          0.110813      0.038384     0.14753       0.153952   0.0972394    0.0624634      0.879167     0.9375                       0
  257 │ 0.16741    0.120183     0.154376      0.0932183    0.124741      0.176406   0.173536     0.0874761      0.879167     0.9375                       0
  258 │ 0.174367   0.0726584    0.147837      0.0117635    0.0542639     0.103517   0.0844336    0.056493       0.879167     0.9375                       0
  259 │ 0.0976184  0.0564902    0.162677      0.0          0.147489      0.0941375  0.0654492    0.0386534      0.879167     0.96875                      0
  260 │ 0.16618    0.0506264    0.089859      0.0358588    0.153944      0.183387   0.0363488    0.0517571      0.879167     0.9375                       0
  261 │ 0.18437    0.0438007    0.104797      0.0152982    0.158871      0.165904   0.0262226    0.0432826      0.879167     0.9375                       0
  262 │ 0.179562   0.0467062    0.100679      0.000496748  0.12563       0.147851   0.0332493    0.0556978      0.879167     0.9375                       0
  263 │ 0.130469   0.00702586   0.142437      0.0614793    0.129661      0.151913   0.0518587    0.0457074      0.879167     0.9375                       0
  264 │ 0.150276   0.144566     0.147727      0.0837512    0.131332      0.193705   0.0796725    0.0764772      0.879167     0.9375                       0
  265 │ 0.159192   0.149111     0.154065      0.0890616    0.135172      0.183778   0.0824204    0.0683187      0.879167     0.9375                       0
  266 │ 0.0375697  0.0255164    0.149913      0.00847122   0.116472      0.182224   0.0202222    0.0471988      0.879167     1.0                          1
  267 │ 0.165137   0.104456     0.0           0.140984     0.130905      0.11553    0.0977216    0.0522901      0.879167     0.9375                       0
  268 │ 0.133086   0.0522893    0.215465      0.180748     0.168869      0.161372   0.140368     0.0724046      0.879167     0.90625                      0
  269 │ 0.152137   0.0633716    0.0561258     0.0722077    0.165867      0.157766   0.125477     0.0721357      0.879167     0.90625                      0
  270 │ 0.072376   0.0800576    0.177389      0.0219042    0.135904      0.0937362  0.0651089    0.0135959      0.879167     0.96875                      0
  271 │ 0.180357   0.113265     0.0           0.0563973    0.0673166     0.0676483  0.0753788    0.030785       0.879167     0.9375                       0
  272 │ 0.146763   0.0119741    0.10134       0.0282715    0.139422      0.165942   0.089485     0.0709459      0.879167     0.9375                       0
  273 │ 0.112081   0.0515022    0.15517       0.0          0.149796      0.101622   0.0504896    0.0314452      0.879167     0.90625                      0
  274 │ 0.139405   0.0          0.0993869     0.0687749    0.178732      0.142905   0.071984     0.0560088      0.879167     0.9375                       0
  275 │ 0.182463   0.156854     0.159494      4.53025e-5   0.101656      0.0960278  0.0442949    0.0506603      0.879167     0.96875                      0
  276 │ 0.215542   0.024653     0.14683       0.0103363    0.0649176     0.138796   0.116282     0.0956004      0.879167     0.96875                      0
  277 │ 0.156849   0.00277484   0.126744      0.0626871    0.151611      0.181133   0.0765011    0.0735052      0.879167     0.90625                      0
  278 │ 0.121605   0.0129133    0.13177       0.0601848    0.145448      0.151122   0.05483      0.0423051      0.879167     0.9375                       0
  279 │ 0.162364   0.0936983    0.176663      0.00826802   0.190965      0.131527   0.0992943    0.0917953      0.879167     0.9375                       0
  280 │ 0.165838   0.103321     0.153109      0.00235588   0.0882826     0.163501   0.125357     0.0653467      0.879167     0.96875                      0
  281 │ 0.180265   0.171751     0.155835      0.000299924  0.097256      0.0829656  0.0380989    0.0462003      0.879167     0.9375                       0
  282 │ 0.156108   0.00940945   0.101763      0.0759922    0.154725      0.16308    0.0775461    0.0800307      0.879167     0.90625                      0
  283 │ 0.217261   0.0277568    0.139983      0.0268153    0.0833245     0.132573   0.126099     0.104291       0.879167     0.9375                       0
  284 │ 0.179778   0.0602636    0.0712986     0.0273265    0.125972      0.170375   0.0438869    0.0282691      0.879167     0.90625                      0
  285 │ 0.0278895  0.0152788    0.163839      0.025053     0.11158       0.176335   0.039867     0.0539658      0.879167     0.9375                       0
  286 │ 0.176525   0.0595459    0.107759      0.025383     0.162335      0.144259   0.0158481    0.0261219      0.879167     0.9375                       0
  287 │ 0.135275   0.0          0.135606      0.0482935    0.137204      0.15288    0.0520841    0.0357508      0.879167     0.9375                       0
  288 │ 0.0308991  0.0321996    0.160904      0.0          0.1148        0.179185   0.0433337    0.0592598      0.879167     0.96875                      0
  289 │ 0.137602   0.070951     0.176211      0.0          0.189374      0.163571   0.102389     0.110262       0.879167     0.90625                      0
  290 │ 0.165855   0.0615412    0.082873      0.0283024    0.156026      0.181838   0.0463507    0.0575115      0.879167     0.96875                      0
  291 │ 0.194155   0.0980897    0.139334      0.0291665    0.100748      0.13497    0.128925     0.0570362      0.879167     0.9375                       0
  292 │ 0.180748   0.0868538    0.175218      0.0          0.0551949     0.0934612  0.0837089    0.0540364      0.879167     0.9375                       0
  293 │ 0.200205   0.0734471    0.157797      0.0139385    0.0762552     0.102033   0.085927     0.0628317      0.879167     1.0                          1
  294 │ 0.158122   0.0948332    0.161063      0.00308743   0.099201      0.134764   0.119846     0.063419       0.879167     0.90625                      0
  295 │ 0.0183974  0.0879811    0.0950102     0.0355509    0.101969      0.186055   0.130757     0.0339559      0.879167     0.90625                      0
  296 │ 0.197075   0.0249271    0.137765      0.00709674   0.0777975     0.125129   0.110804     0.0837857      0.879167     0.90625                      0
  297 │ 0.173442   0.0476074    0.099763      0.00491361   0.126307      0.154993   0.0193851    0.0401854      0.879167     0.90625                      0
  298 │ 0.165344   0.0664255    0.0798245     0.0223389    0.126553      0.175405   0.0454404    0.0278083      0.879167     0.9375                       0
  299 │ 0.146901   0.00265248   0.111935      0.0338503    0.15465       0.163765   0.0841887    0.0580664      0.879167     0.9375                       0
  300 │ 0.173383   0.0653414    0.0346015     0.0242008    0.126685      0.0845586  0.0748976    0.0518767      0.879167     0.96875                      0
  301 │ 0.126918   0.00612426   0.131754      0.0604009    0.133667      0.167034   0.0570309    0.0478615      0.879167     0.9375                       0
  302 │ 0.181907   0.0454548    0.0862337     0.0102797    0.133482      0.157356   0.00711902   0.0418671      0.879167     0.9375                       0
  303 │ 0.179019   0.162965     0.172916      0.00271558   0.111254      0.0805057  0.0305443    0.0303447      0.879167     0.9375                       0
  304 │ 0.211564   0.024823     0.165781      0.0135164    0.0733839     0.128775   0.121458     0.101662       0.879167     0.9375                       0
  305 │ 0.022427   0.0029754    0.151996      0.034866     0.11392       0.179152   0.043286     0.0389851      0.879167     0.9375                       0
  306 │ 0.180117   0.166969     0.13382       0.0836254    0.119917      0.180415   0.0839326    0.0879565      0.879167     0.9375                       0
  307 │ 0.125239   0.0          0.133812      0.0645022    0.148884      0.154496   0.0594033    0.0574184      0.879167     0.90625                      0
  308 │ 0.161364   0.134362     0.0659237     0.103775     0.0883579     0.182829   0.0704612    0.0783672      0.879167     0.9375                       0
  309 │ 0.147462   0.0724819    0.16198       0.0          0.198609      0.149982   0.100225     0.115469       0.879167     0.96875                      0
  310 │ 0.142167   0.175076     0.167569      0.0991936    0.180177      0.127042   0.061166     0.104487       0.879167     1.0                          1
  311 │ 0.166834   0.0611753    0.0988546     0.0331008    0.148142      0.19173    0.0507943    0.0523485      0.879167     0.90625                      0
  312 │ 0.169994   0.0966575    0.0           0.129451     0.120801      0.127845   0.103793     0.0478932      0.879167     0.9375                       0
  313 │ 0.120341   0.00624337   0.125976      0.0641056    0.179741      0.150975   0.0869366    0.0657764      0.879167     0.9375                       0
  314 │ 0.16856    0.0604378    0.192953      0.00557738   0.17988       0.130097   0.203349     0.0648794      0.879167     0.90625                      0
  315 │ 0.138891   0.0643326    0.201042      0.173641     0.154264      0.19123    0.143012     0.0457226      0.879167     0.9375                       0
  316 │ 0.168776   0.171575     0.152109      0.0258813    0.0973639     0.0462528  0.00462324   0.0228874      0.879167     0.9375                       0
  317 │ 0.170148   0.043181     0.143475      0.00916843   0.0258139     0.0638681  0.180151     0.173343       0.879167     0.90625                      0
  318 │ 0.069165   0.0405997    0.0285186     0.0640094    0.170645      0.202477   0.0785038    0.0722374      0.879167     0.9375                       0
  319 │ 0.0773017  0.0445144    0.0232939     0.0810341    0.183313      0.195081   0.060214     0.0857647      0.879167     0.9375                       0
  320 │ 0.154435   0.111184     0.0149801     0.126804     0.115503      0.102359   0.0693424    0.033916       0.879167     0.9375                       0
  321 │ 0.149835   0.0          0.113692      0.0664493    0.142073      0.165439   0.077067     0.0822557      0.877083     0.9375                       0
  322 │ 0.177123   0.0481561    0.0981383     0.0239097    0.153604      0.158419   0.0231934    0.0352486      0.877083     0.96875                      0
  323 │ 0.139053   0.0          0.106747      0.0481869    0.140636      0.152493   0.0897186    0.0644835      0.877083     0.9375                       0
  324 │ 0.173797   0.050721     0.104776      0.0145598    0.154694      0.154278   0.0367736    0.0449459      0.877083     0.9375                       0
  325 │ 0.132126   0.0          0.0993761     0.0267104    0.134882      0.150625   0.101571     0.0803569      0.877083     0.9375                       0
  326 │ 0.13037    0.0127862    0.136963      0.056465     0.153925      0.159418   0.0594815    0.0479126      0.877083     0.9375                       0
  327 │ 0.144384   0.0          0.116995      0.0675439    0.168305      0.164703   0.0814447    0.0699165      0.877083     0.9375                       0
  328 │ 0.177303   0.0392314    0.0923483     0.027746     0.158698      0.156589   0.0164393    0.0272889      0.877083     0.9375                       0
  329 │ 0.102657   0.0587976    0.145756      0.00341625   0.130934      0.106211   0.0688557    0.0466485      0.877083     0.96875                      0
  330 │ 0.133884   0.00455321   0.11054       0.0553065    0.171052      0.142374   0.0662923    0.0648678      0.877083     0.9375                       0
  331 │ 0.173068   0.143085     0.0107524     0.0375009    0.0651779     0.0881419  0.0651941    0.0494561      0.877083     0.96875                      0
  332 │ 0.166447   0.0558312    0.0839465     0.00492199   0.133848      0.158542   0.0092267    0.0355089      0.877083     0.90625                      0
  333 │ 0.166431   0.0414871    0.0907572     0.000302522  0.143125      0.153368   0.0319042    0.0502338      0.877083     0.90625                      0
  334 │ 0.128179   0.00268941   0.120254      0.0425162    0.144352      0.156089   0.051098     0.0311697      0.877083     0.9375                       0
  335 │ 0.128865   0.00858806   0.131416      0.0604916    0.13425       0.158915   0.0589805    0.0402592      0.877083     0.90625                      0
  336 │ 0.191881   0.170414     0.179356      0.0215058    0.115013      0.0714181  0.0324218    0.0586105      0.877083     0.90625                      0
  337 │ 0.141953   0.0          0.109788      0.0485257    0.151728      0.154375   0.0847676    0.0692912      0.877083     0.9375                       0
  338 │ 0.0908117  0.0400825    0.14465       0.0196234    0.155243      0.0856879  0.0560561    0.0546866      0.877083     0.9375                       0
  339 │ 0.0319852  0.00477669   0.166741      0.0276186    0.118317      0.17544    0.0451259    0.050002       0.877083     0.9375                       0
  340 │ 0.100939   0.0567896    0.155477      0.0          0.135805      0.0867615  0.0519666    0.045297       0.877083     0.9375                       0
  341 │ 0.156217   0.107799     0.169634      0.00993216   0.202757      0.124917   0.10688      0.0920027      0.877083     0.9375                       0
  342 │ 0.152156   0.111746     0.00321785    0.123535     0.121457      0.116945   0.0810814    0.0397341      0.877083     0.90625                      0
  343 │ 0.183335   0.125354     0.0449128     0.0897412    0.121659      0.186293   0.0852727    0.0883816      0.877083     0.90625                      0
  344 │ 0.173577   0.113781     0.0520102     0.0825917    0.140052      0.183799   0.0972219    0.0726027      0.877083     0.90625                      0
  345 │ 0.0494865  0.0681123    0.0132797     0.0658889    0.207748      0.154393   0.167997     0.120375       0.877083     0.90625                      0
  346 │ 0.176571   0.13752      0.138876      0.0859701    0.118607      0.165921   0.182609     0.100755       0.877083     0.9375                       0
  347 │ 0.166861   0.174942     0.159617      0.0298982    0.0787345     0.0777852  0.0068245    0.0368363      0.877083     0.9375                       0
  348 │ 0.208181   0.0320995    0.164564      0.0214638    0.0836569     0.119763   0.0949933    0.108111       0.877083     0.96875                      0
  349 │ 0.178827   0.0507168    0.100352      0.0264622    0.167503      0.156602   0.0365051    0.0279115      0.877083     0.96875                      0
  350 │ 0.139338   0.00950602   0.108489      0.0338038    0.150992      0.151939   0.093216     0.080862       0.877083     0.9375                       0
  351 │ 0.133651   0.0117748    0.128908      0.0662041    0.151684      0.156151   0.0600771    0.0584937      0.877083     0.9375                       0
  352 │ 0.177869   0.140717     0.0500659     0.0864387    0.0903419     0.172173   0.0636211    0.0620306      0.877083     0.9375                       0
  353 │ 0.193635   0.0929773    0.145975      0.0          0.0589905     0.0976957  0.0819308    0.0625062      0.877083     0.9375                       0
  354 │ 0.141059   0.00330402   0.107166      0.0411719    0.142895      0.158253   0.0836532    0.0684679      0.877083     0.96875                      0
  355 │ 0.141693   0.0          0.126825      0.053662     0.168222      0.160772   0.0854232    0.0769228      0.877083     0.9375                       0
  356 │ 0.165305   0.0722481    0.0764135     0.0353062    0.13119       0.167698   0.0253553    0.034459       0.877083     0.9375                       0
  357 │ 0.156433   0.00139858   0.110044      0.0345522    0.135154      0.161148   0.0901153    0.0624243      0.877083     0.90625                      0
  358 │ 0.141662   0.0          0.106449      0.0326662    0.14148       0.146073   0.0922723    0.0730089      0.877083     0.9375                       0
  359 │ 0.0326024  0.0          0.161032      0.0355331    0.102216      0.185997   0.0319511    0.0428501      0.877083     0.9375                       0
  360 │ 0.0373003  0.0          0.177276      0.0460824    0.103866      0.169613   0.04037      0.043792       0.877083     0.9375                       0
  361 │ 0.17173    0.0411104    0.092974      0.0328999    0.15448       0.150903   0.026435     0.045079       0.877083     0.9375                       0
  362 │ 0.215353   0.0326432    0.148414      0.0240008    0.083735      0.144215   0.115022     0.104622       0.877083     0.9375                       0
  363 │ 0.17325    0.0560309    0.101287      0.0336253    0.157786      0.174777   0.0253461    0.0683277      0.877083     0.9375                       0
  364 │ 0.166327   0.154578     0.147993      0.0736788    0.134367      0.174517   0.0922242    0.0848324      0.877083     0.90625                      0
  365 │ 0.144615   0.00705695   0.1083        0.0556973    0.168231      0.165886   0.0772413    0.065896       0.877083     0.90625                      0
  366 │ 0.129156   0.0          0.123004      0.0627512    0.130359      0.174901   0.0766443    0.0450815      0.877083     0.90625                      0
  367 │ 0.156365   0.0939504    0.179096      0.00847574   0.190427      0.14643    0.10037      0.0893951      0.877083     0.96875                      0
  368 │ 0.152444   0.14852      0.149582      0.0785581    0.146498      0.185736   0.0796227    0.0807741      0.877083     0.9375                       0
  369 │ 0.171997   0.146011     0.0748567     0.104254     0.104467      0.165275   0.0670242    0.0698903      0.877083     0.9375                       0
  370 │ 0.0367289  0.0          0.169816      0.0450273    0.121768      0.162822   0.0300034    0.0412798      0.877083     0.90625                      0
  371 │ 0.179951   0.16141      0.133455      0.0810602    0.127794      0.165029   0.089492     0.076141       0.877083     0.9375                       0
  372 │ 0.171363   0.0757878    0.0879836     0.0342925    0.144503      0.165838   0.0220063    0.0347984      0.877083     0.9375                       0
  373 │ 0.161012   0.16282      0.140157      0.108127     0.106628      0.165556   0.0599896    0.0816055      0.877083     0.96875                      0
  374 │ 0.0380093  0.00458311   0.147255      0.0268596    0.109424      0.168509   0.0438068    0.0660172      0.877083     0.9375                       0
  375 │ 0.0280042  0.0214066    0.145522      0.0          0.107453      0.176146   0.0285873    0.0370584      0.877083     0.9375                       0
  376 │ 0.153224   0.178119     0.188713      0.107578     0.169141      0.128506   0.0361353    0.102837       0.877083     0.9375                       0
  377 │ 0.17873    0.0463682    0.102337      0.0378977    0.140683      0.185245   0.0350427    0.0431734      0.877083     0.90625                      0
  378 │ 0.188599   0.0901812    0.144699      0.00519834   0.0993819     0.162507   0.101984     0.065326       0.877083     0.96875                      0
  379 │ 0.135202   0.0358161    0.128262      0.0685132    0.0519251     0.177784   0.0860002    0.0749462      0.877083     0.9375                       0
  380 │ 0.0114725  0.0132061    0.140763      0.0255441    0.106245      0.190049   0.0451327    0.0405579      0.877083     0.96875                      0
  381 │ 0.159307   0.0927956    0.146462      0.0          0.202817      0.13524    0.0848405    0.102288       0.877083     0.9375                       0
  382 │ 0.150525   0.16541      0.162916      0.00611472   0.08775       0.0472102  0.0223507    0.0350674      0.877083     0.9375                       0
  383 │ 0.162626   0.169187     0.133882      0.0833369    0.116215      0.166546   0.0818039    0.0781038      0.877083     0.96875                      0
  384 │ 0.137028   0.0          0.125615      0.0517189    0.144794      0.151062   0.0625362    0.0477608      0.877083     0.9375                       0
  385 │ 0.171449   0.0578191    0.100597      0.0204115    0.151136      0.159122   0.0339949    0.0417796      0.877083     0.9375                       0
  386 │ 0.215269   0.0438586    0.145518      0.0209301    0.0794353     0.149671   0.128091     0.102275       0.877083     0.90625                      0
  387 │ 0.181048   0.0578344    0.0698459     0.0241285    0.128357      0.173266   0.0400766    0.0396709      0.877083     0.9375                       0
  388 │ 0.132588   0.012076     0.10995       0.0419797    0.165252      0.164242   0.0866618    0.0586689      0.877083     0.9375                       0
  389 │ 0.166478   0.0636904    0.112045      0.0343776    0.151212      0.167638   0.0167491    0.0510488      0.877083     0.90625                      0
  390 │ 0.128969   0.00240949   0.130027      0.059478     0.139838      0.171844   0.0660221    0.0479821      0.877083     0.90625                      0
  391 │ 0.139414   0.00649784   0.0921744     0.027417     0.131017      0.158339   0.0987936    0.0779985      0.877083     0.90625                      0
  392 │ 0.116786   0.0          0.142832      0.0668254    0.118211      0.156015   0.0543355    0.0345419      0.877083     0.9375                       0
  393 │ 0.0293003  0.00475148   0.173702      0.0163449    0.107487      0.169234   0.0219246    0.0382618      0.877083     0.9375                       0
  394 │ 0.157915   0.137478     0.128529      0.0707071    0.117878      0.155175   0.0888053    0.0800215      0.877083     0.9375                       0
  395 │ 0.185869   0.165383     0.128221      0.107131     0.112335      0.159904   0.0817939    0.0710487      0.877083     0.9375                       0
  396 │ 0.142031   0.0531921    0.156986      0.0364136    0.0444889     0.187845   0.0747909    0.0658022      0.877083     1.0                          1
  397 │ 0.132669   0.0417294    0.149039      0.0303649    0.0430407     0.185661   0.0827133    0.0644207      0.877083     0.9375                       0
  398 │ 0.201882   0.0984799    0.202862      0.184074     0.152098      0.169122   0.0586704    0.0641242      0.877083     0.90625                      0
  399 │ 0.176589   0.103786     0.149262      0.0160059    0.0934455     0.162947   0.127902     0.0753993      0.877083     0.96875                      0
  400 │ 0.172449   0.154783     0.170726      0.0232089    0.0911962     0.0823639  0.0310624    0.0572737      0.877083     0.96875                      0
  401 │ 0.200358   0.107457     0.0544902     0.075894     0.123707      0.194936   0.0999922    0.0832455      0.877083     0.90625                      0
  402 │ 0.100488   0.0795787    0.152061      0.000789529  0.12138       0.111108   0.0845191    0.0198041      0.877083     0.96875                      0
  403 │ 0.0346242  0.000671304  0.131634      0.00862703   0.126264      0.20719    0.020612     0.0510503      0.877083     0.96875                      0
  404 │ 0.159525   0.0265276    0.114828      0.0315583    0.156671      0.120314   0.127245     0.129887       0.877083     0.9375                       0
  405 │ 0.172392   0.0311194    0.0           0.0218583    0.092589      0.0670676  0.0414867    0.050414       0.877083     0.9375                       0
  406 │ 0.184391   0.11735      0.160105      0.118891     0.138135      0.178886   0.166139     0.0240494      0.877083     0.9375                       0
  407 │ 0.204348   0.0448275    0.139754      0.0          0.0707225     0.129191   0.118828     0.101202       0.877083     0.9375                       0
  408 │ 0.083637   0.0672903    0.19471       0.18365      0.14762       0.121587   0.114458     0.0518233      0.877083     0.9375                       0
  409 │ 0.0793761  0.0447368    0.0219743     0.0662774    0.16669       0.181685   0.0687265    0.0788198      0.877083     0.96875                      0
  410 │ 0.148744   0.0419985    0.102084      0.00835026   0.153487      0.181966   0.0113917    0.0262111      0.877083     0.9375                       0
  411 │ 0.126418   0.0508397    0.198916      0.181892     0.173664      0.173566   0.14005      0.0577793      0.877083     0.90625                      0
  412 │ 0.143273   0.0890136    0.155409      0.0689073    0.116701      0.0963879  0.0276078    0.130642       0.877083     0.9375                       0
  413 │ 0.134439   0.0455411    0.138535      0.0474515    0.0603582     0.182493   0.0850833    0.087779       0.877083     0.90625                      0
  414 │ 0.153698   0.114435     0.00535713    0.109862     0.138225      0.121317   0.0703783    0.0289617      0.877083     0.96875                      0
  415 │ 0.173654   0.108198     0.159266      0.00981757   0.100142      0.166591   0.128487     0.0614881      0.875        0.90625                      0
  416 │ 0.176773   0.0380856    0.0839145     0.0055667    0.150113      0.156608   0.0206191    0.0293534      0.875        0.9375                       0
  417 │ 0.185283   0.16021      0.166888      0.0          0.109432      0.0933282  0.0261939    0.0437116      0.875        0.90625                      0
  418 │ 0.151249   0.0          0.101529      0.0725609    0.168804      0.175523   0.0796676    0.082381       0.875        0.90625                      0
  419 │ 0.203192   0.0236771    0.135408      0.0104132    0.0737382     0.119441   0.106218     0.0691578      0.875        0.90625                      0
  420 │ 0.208634   0.0342501    0.15075       0.0116137    0.0715099     0.132172   0.109137     0.0863272      0.875        0.96875                      0
  421 │ 0.139215   0.0          0.10416       0.0360068    0.141584      0.162914   0.0872721    0.0770996      0.875        0.90625                      0
