Starting random search with 32 workers on 50000 parameter combinations...

=== Random Search Results ===
Total experiments: 50000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer     RemoveLayer  NewNeuron    RemoveNeuron  NewRule     RemoveRule   NewInput     RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64      Float64      Float64      Float64       Float64     Float64      Float64      Float64      Float64      Float64     UInt16
──────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  206 │ 0.126317     0.00392416   0.00663479    0.157418     0.065057    0.149458     0.172379     0.118306        0.879167     0.90625                      0
  207 │ 0.161037     0.104501     0.15505       0.0503613    0.156711    0.0499592    0.191001     0.0216288       0.879167     0.90625                      0
  208 │ 0.0559506    0.152301     0.108876      0.0798522    0.113744    0.126342     0.185923     0.197792        0.879167     0.9375                       0
  209 │ 0.177016     0.0124474    0.161986      0.0564812    0.130708    0.168414     0.0580991    0.0727973       0.879167     0.90625                      0
  210 │ 0.180242     0.0228811    0.0466067     0.101052     0.166813    0.085266     0.145953     0.149877        0.879167     0.9375                       0
  211 │ 0.152664     0.0221372    0.158916      0.194633     0.163262    0.0471091    0.184542     0.0597884       0.879167     0.9375                       0
  212 │ 0.0144155    0.000168246  0.128784      0.0791953    0.00789129  0.197932     0.032426     0.0824581       0.879167     0.9375                       0
  213 │ 0.11598      0.0192776    0.0867472     0.0432339    0.059716    0.135305     0.0500447    0.0901857       0.879167     1.0                          1
  214 │ 0.164017     0.198067     0.0818308     0.0452006    0.0771294   0.12771      0.18854      0.118116        0.879167     0.90625                      0
  215 │ 0.075381     0.175519     0.115254      0.191865     0.179094    0.157595     0.190662     0.127206        0.879167     0.90625                      0
  216 │ 0.145799     0.0270551    0.172339      0.095498     0.0854185   0.121703     0.0412427    0.0596637       0.879167     0.9375                       0
  217 │ 0.120952     0.123879     0.0313732     0.111497     0.106805    0.0959339    0.107329     0.012149        0.879167     0.9375                       0
  218 │ 0.0472034    0.1225       0.0456358     0.0639295    0.184541    0.1746       0.105598     0.140556        0.879167     0.9375                       0
  219 │ 0.0562159    0.164331     0.0461383     0.00535206   0.169669    0.0337838    0.189168     0.0758415       0.879167     0.9375                       0
  220 │ 0.0811411    0.0372681    0.0421123     0.00100275   0.0642998   0.135346     0.0424146    0.119852        0.879167     0.9375                       0
  221 │ 0.167585     0.0843537    0.117022      0.124139     0.128638    0.182156     0.161064     0.060314        0.879167     0.9375                       0
  222 │ 0.161721     0.0174667    0.104655      0.0899094    0.100552    0.182096     0.076485     0.127616        0.879167     0.9375                       0
  223 │ 0.0689398    0.0278367    0.160046      0.0746388    0.0817629   0.0411095    0.193179     0.131797        0.879167     0.9375                       0
  224 │ 0.0422614    0.120687     0.145904      0.0267256    0.179727    0.155768     0.107892     0.0300244       0.879167     0.9375                       0
  225 │ 0.0376885    0.0202295    0.124733      0.0723901    0.199289    0.133875     0.0599779    0.0210225       0.879167     0.9375                       0
  226 │ 0.0403318    0.00953776   0.153557      0.037979     0.0883523   0.0784055    0.195811     0.0444446       0.879167     0.9375                       0
  227 │ 0.196591     0.179741     0.0551331     0.0161499    0.012564    0.102727     0.0402332    0.0742875       0.879167     0.96875                      0
  228 │ 0.190722     0.168718     0.0745541     0.174391     0.0649954   0.0855095    0.0540038    0.109239        0.879167     0.90625                      0
  229 │ 0.180627     0.0870612    0.0987651     0.047374     0.165537    0.194445     0.189891     0.173165        0.879167     0.9375                       0
  230 │ 0.18312      0.11147      0.0207603     0.145271     0.0412567   0.197528     0.194599     0.119513        0.879167     0.9375                       0
  231 │ 0.0985098    0.184144     0.0289818     0.0978699    0.150188    0.10836      0.0690014    0.0519536       0.879167     0.9375                       0
  232 │ 0.0498353    0.199235     0.185001      0.102892     0.161575    0.191851     0.191056     0.0619869       0.879167     0.9375                       0
  233 │ 0.183648     0.0280645    0.136632      0.148245     0.166169    0.149976     0.182626     0.0343348       0.879167     0.90625                      0
  234 │ 0.0221492    0.174601     0.15101       0.0103057    0.184297    0.175137     0.153794     0.122636        0.879167     0.90625                      0
  235 │ 0.091582     0.118119     0.00243342    0.0494142    0.0925244   0.0878586    0.177224     0.0725022       0.879167     0.96875                      0
  236 │ 0.0241812    0.0180336    0.163362      0.136212     0.0270369   0.191699     0.118275     0.0328337       0.879167     0.90625                      0
  237 │ 0.178763     0.107357     0.195133      0.0115542    0.100062    0.197757     0.0960358    0.059391        0.879167     0.9375                       0
  238 │ 0.181473     0.0618409    0.151257      0.0024206    0.0966056   0.0828558    0.0378353    0.134223        0.879167     0.96875                      0
  239 │ 0.165799     0.171454     0.160296      0.116653     0.114094    0.0636585    0.0659335    0.024039        0.879167     0.9375                       0
  240 │ 0.0838898    0.0157071    0.0291959     0.011176     0.132757    0.100339     0.0980113    0.0124872       0.879167     0.96875                      0
  241 │ 0.0801533    0.1591       0.138384      0.108349     0.190869    0.0744329    0.0612368    0.0176973       0.879167     0.96875                      0
  242 │ 0.0627452    0.066346     0.130933      0.0382118    0.0909218   0.146515     0.160575     0.0332521       0.879167     0.96875                      0
  243 │ 0.196917     0.137216     0.159422      0.0105288    0.0177233   0.100811     0.118804     0.0635771       0.879167     0.9375                       0
  244 │ 0.083715     0.0878724    0.0634249     0.164166     0.13858     0.0938313    0.0731664    0.0286061       0.879167     0.9375                       0
  245 │ 0.120143     0.112939     0.140711      0.192242     0.137918    0.0251352    0.100983     0.0195456       0.879167     0.9375                       0
  246 │ 0.0717719    0.128317     0.0480487     0.163216     0.0103265   0.195243     0.0870924    0.0575615       0.879167     0.9375                       0
  247 │ 0.000934393  0.0610563    0.171377      0.163921     0.0611751   0.152534     0.141275     0.0955648       0.879167     0.9375                       0
  248 │ 0.0203687    0.120714     0.175427      0.0920381    0.0878869   0.0931908    0.102101     0.16577         0.879167     0.9375                       0
  249 │ 0.127278     0.0324521    0.102347      0.177619     0.185603    0.135327     0.127799     0.00348271      0.879167     0.9375                       0
  250 │ 0.158792     0.0356631    0.0199172     0.0544169    0.108499    0.150913     0.0161089    0.0156024       0.879167     0.9375                       0
  251 │ 0.184208     0.198472     0.15033       0.0362759    0.188868    0.173898     0.0263406    0.168251        0.879167     0.96875                      0
  252 │ 0.127747     0.0608164    0.115776      0.0957739    0.0840125   0.114495     0.189633     0.155815        0.879167     0.96875                      0
  253 │ 0.00528794   0.191525     0.0577864     0.185982     0.10736     0.106876     0.13877      0.166258        0.879167     0.9375                       0
  254 │ 0.137801     0.196083     0.170738      0.0651667    0.0210944   0.124638     0.0526433    0.0707335       0.879167     0.9375                       0
  255 │ 0.0832355    0.0852246    0.0391355     0.092008     0.0626242   0.14691      0.18498      0.191649        0.879167     0.9375                       0
  256 │ 0.057116     0.0133418    0.153522      0.0181829    0.148417    0.140608     0.138389     0.125215        0.879167     0.9375                       0
  257 │ 0.0872694    0.0509935    0.158712      0.0512856    0.172218    0.0375766    0.0990828    0.104107        0.879167     0.9375                       0
  258 │ 0.153291     0.150945     0.110406      0.113283     0.150788    0.0907757    0.15057      0.0617134       0.879167     0.96875                      0
  259 │ 0.160333     0.107043     0.18919       0.0748432    0.0715966   0.0885147    0.11781      0.0254248       0.879167     0.9375                       0
  260 │ 0.0520708    0.0238233    0.157983      0.0270128    0.141449    0.119057     0.171389     0.153205        0.879167     0.9375                       0
  261 │ 0.0537067    0.121495     0.115494      0.183915     0.131913    0.080064     0.189436     0.040858        0.879167     0.96875                      0
  262 │ 0.0205366    0.0759848    0.0559727     0.0643714    0.196758    0.120939     0.190746     0.0857989       0.879167     0.96875                      0
  263 │ 0.113135     0.0235563    0.0204886     0.134649     0.0683723   0.17479      0.177032     0.0155833       0.879167     1.0                          1
  264 │ 0.0261101    0.0209972    0.0173903     0.103183     0.17844     0.187498     0.129875     0.0104806       0.879167     0.9375                       0
  265 │ 0.160617     0.171105     0.0428016     0.145972     0.150564    0.144056     0.127591     0.017366        0.879167     0.9375                       0
  266 │ 0.0502472    0.135391     0.0756289     0.0141509    0.126015    0.173645     0.116876     0.0700621       0.879167     0.9375                       0
  267 │ 0.0454081    0.00820201   0.0948615     0.0424094    0.0643348   0.0372656    0.0307896    0.0307165       0.879167     0.96875                      0
  268 │ 0.0545901    0.178262     0.108439      0.177396     0.155653    0.0697667    0.0764013    0.0464365       0.879167     0.9375                       0
  269 │ 0.0131965    0.0467653    0.100283      0.0969655    0.0918357   0.185872     0.174249     0.00819548      0.879167     0.9375                       0
  270 │ 0.0349233    0.175948     0.0124814     0.169135     0.146387    0.172104     0.0670157    0.184896        0.879167     1.0                          1
  271 │ 0.111653     0.151064     0.157781      0.117499     0.0938105   0.169315     0.192366     0.0222779       0.879167     0.90625                      0
  272 │ 0.0489835    0.183405     0.120938      0.0882351    0.0317101   0.177827     0.0734207    0.0978994       0.879167     0.9375                       0
  273 │ 0.154992     0.199812     0.0389833     0.0728218    0.0752846   0.119479     0.0913537    0.0461597       0.879167     0.9375                       0
  274 │ 0.149789     0.196272     0.0932196     0.0669332    0.0960451   0.0701196    0.089347     0.00589799      0.879167     0.9375                       0
  275 │ 0.152127     0.0174238    0.0125109     0.0289375    0.101679    0.083141     0.0210211    0.102996        0.879167     0.96875                      0
  276 │ 0.0410995    0.192561     0.0105965     0.0386931    0.136646    0.145364     0.19634      0.0915117       0.879167     0.9375                       0
  277 │ 0.187378     0.0787669    0.110742      0.0881451    0.0702431   0.142494     0.112936     0.0882284       0.879167     0.90625                      0
  278 │ 0.0164935    0.105293     0.182933      0.00275319   0.0383326   0.0584545    0.171099     0.179689        0.879167     0.9375                       0
  279 │ 0.0448754    0.00327977   0.0917695     0.139727     0.0492749   0.110558     0.181498     0.0463828       0.879167     0.9375                       0
  280 │ 0.107884     0.184293     0.120635      0.141974     0.075228    0.104481     0.124623     0.0289816       0.879167     0.9375                       0
  281 │ 0.0684931    0.0022791    0.121051      0.117846     0.141919    0.0942581    0.127004     0.0278567       0.879167     0.96875                      0
  282 │ 0.145719     0.0825355    0.194012      0.0797643    0.171842    0.105193     0.0908429    0.0991777       0.879167     0.96875                      0
  283 │ 0.11414      0.134044     0.0181536     0.0463325    0.0361733   0.128684     0.149709     0.0450609       0.879167     0.96875                      0
  284 │ 0.113078     0.102595     0.108415      0.199664     0.0272546   0.0606042    0.164721     0.0891005       0.879167     0.96875                      0
  285 │ 0.192416     0.0693723    0.171803      0.00576533   0.166834    0.17086      0.125035     0.0678683       0.879167     0.90625                      0
  286 │ 0.157639     0.0973123    0.115418      0.0571243    0.153783    0.110605     0.0875116    0.0716875       0.879167     0.9375                       0
  287 │ 0.182327     0.0720737    0.136695      0.0551055    0.0247072   0.0736239    0.0925079    0.0890166       0.879167     0.9375                       0
  288 │ 0.18515      0.0391522    0.00983071    0.112501     0.0462117   0.102191     0.106649     0.129447        0.879167     0.9375                       0
  289 │ 0.077942     0.065863     0.00797887    0.139919     0.129305    0.188249     0.10309      0.133332        0.879167     0.96875                      0
  290 │ 0.0846795    0.0858055    0.112579      0.190826     0.0567553   0.176645     0.111861     0.0371682       0.879167     0.9375                       0
  291 │ 0.179501     0.132914     0.126238      0.0682852    0.13702     0.149333     0.178994     0.100298        0.879167     0.90625                      0
  292 │ 0.086737     0.0862872    0.122778      0.0546301    0.164181    0.133938     0.0543608    0.0450159       0.879167     0.9375                       0
  293 │ 0.18747      0.0653062    0.0292886     0.0814533    0.162636    0.186652     0.149951     0.1996          0.879167     0.9375                       0
  294 │ 0.0312489    0.117953     0.141992      0.0593675    0.0385888   0.100809     0.137043     0.0945649       0.879167     0.96875                      0
  295 │ 0.0259992    0.128719     0.174051      0.0881122    0.141297    0.198762     0.041441     0.0346583       0.879167     0.9375                       0
  296 │ 0.164909     0.112301     0.17483       0.0293087    0.199533    0.192045     0.187888     0.00863613      0.879167     0.90625                      0
  297 │ 0.120414     0.0687618    0.038964      0.0156518    0.132576    0.132206     0.103943     0.185524        0.879167     0.96875                      0
  298 │ 0.0254039    0.0605028    0.158124      0.0548945    0.110797    0.119114     0.190059     0.0508362       0.879167     0.9375                       0
  299 │ 0.178013     0.0255077    0.0844222     0.0281404    0.0680313   0.0699476    0.0416036    0.0272527       0.879167     0.90625                      0
  300 │ 0.102366     0.0923776    0.194123      0.098606     0.17832     0.187154     0.134618     0.0500237       0.879167     0.9375                       0
  301 │ 0.0533371    0.143852     0.181802      0.00246778   0.15556     0.145973     0.122387     0.00943545      0.879167     0.9375                       0
  302 │ 0.00924442   0.14608      0.0170971     0.0195975    0.110538    0.127383     0.163572     0.112496        0.879167     0.9375                       0
  303 │ 0.173541     0.0204055    0.0313631     0.0432235    0.107162    0.139104     0.149019     0.138885        0.879167     0.9375                       0
  304 │ 0.0304238    0.0293748    0.193138      0.0139854    0.132184    0.07947      0.149654     0.02386         0.879167     0.9375                       0
  305 │ 0.168492     0.177828     0.126154      0.187327     0.172472    0.160706     0.0583034    0.0925564       0.879167     1.0                          1
  306 │ 0.0402456    0.0849983    0.0289998     0.0135198    0.0908364   0.158927     0.144414     0.0718438       0.877083     0.9375                       0
  307 │ 0.00357925   0.125726     0.0996244     0.112524     0.0904165   0.146452     0.184393     0.0330235       0.877083     0.9375                       0
  308 │ 0.13782      0.103239     0.136722      0.0178093    0.0684414   0.0202461    0.139551     0.0777599       0.877083     1.0                          1
  309 │ 0.158252     0.00248004   0.158825      0.0103357    0.0320754   0.0210512    0.00794203   0.0384218       0.877083     0.9375                       0
  310 │ 0.195657     0.00675059   0.180104      0.175419     0.055273    0.108794     0.0169556    0.151118        0.877083     0.96875                      0
  311 │ 0.133574     0.0261087    0.176137      0.0937414    0.177702    0.157282     0.169871     0.0520768       0.877083     0.90625                      0
  312 │ 0.0757522    0.1135       0.198107      0.0316345    0.0856938   0.0870499    0.0535172    0.0442956       0.877083     0.90625                      0
  313 │ 0.131436     0.0915179    0.163876      0.124886     0.0929981   0.0953588    0.0252953    0.0196673       0.877083     0.90625                      0
  314 │ 0.143306     0.130845     0.0671315     0.134173     0.183992    0.197033     0.182857     0.00661774      0.877083     0.90625                      0
  315 │ 0.115897     0.01845      0.164587      0.0822863    0.0293075   0.112846     0.087414     0.164592        0.877083     0.9375                       0
  316 │ 0.157        0.180307     0.0385362     0.167252     0.101105    0.0909572    0.175645     0.0823659       0.877083     0.90625                      0
  317 │ 0.150108     0.00302479   0.0315526     0.0925064    0.155633    0.129844     0.193952     0.000990362     0.877083     0.90625                      0
  318 │ 0.0018136    0.0735875    0.198952      0.197173     0.060938    0.184161     0.155201     0.10139         0.877083     0.90625                      0
  319 │ 0.0536075    0.172673     0.169348      0.125819     0.106366    0.169146     0.143574     0.132673        0.877083     0.96875                      0
  320 │ 0.194564     0.175272     0.115859      0.0638836    0.0789956   0.122212     0.170106     0.111447        0.877083     0.9375                       0
  321 │ 0.19045      0.17917      0.199123      0.131171     0.177911    0.083169     0.0852243    0.0279156       0.877083     0.9375                       0
  322 │ 0.197218     0.148826     0.00614869    0.0138013    0.0719985   0.0182946    0.171257     0.12825         0.877083     0.90625                      0
  323 │ 0.0985792    0.0282302    0.0485093     0.0700364    0.189067    0.182168     0.138701     0.0323167       0.877083     0.9375                       0
  324 │ 0.012435     0.141273     0.0339137     0.0258788    0.0909003   0.197832     0.163079     0.0882885       0.877083     0.90625                      0
  325 │ 0.101158     0.0239214    0.0725984     0.0183217    0.171036    0.0924324    0.114479     0.0394514       0.877083     0.9375                       0
  326 │ 0.121138     0.149463     0.032267      0.166737     0.137937    0.105128     0.169238     0.0629761       0.877083     0.90625                      0
  327 │ 0.170186     0.138063     0.152116      0.0890475    0.0659288   0.164615     0.197128     0.0268669       0.877083     0.96875                      0
  328 │ 0.156165     0.192057     0.19988       0.0190903    0.163939    0.184984     0.158822     0.00604734      0.877083     0.96875                      0
  329 │ 0.151375     0.0826297    0.0934956     0.129434     0.176841    0.137981     0.151356     0.0246453       0.877083     0.9375                       0
  330 │ 0.175071     0.168047     0.0773541     0.151164     0.153359    0.196427     0.152352     0.0367808       0.877083     0.9375                       0
  331 │ 0.0578613    0.0307417    0.0537027     0.131661     0.0545668   0.095804     0.106397     0.168167        0.877083     0.90625                      0
  332 │ 0.0809098    0.0973831    0.102975      0.0119264    0.0429027   0.142855     0.139466     0.0401002       0.877083     0.9375                       0
  333 │ 0.0550188    0.131372     0.0171522     0.0114218    0.0910263   0.0826999    0.0288532    0.0469305       0.877083     1.0                          1
  334 │ 0.16662      0.0277693    0.121363      0.132243     0.185075    0.029925     0.0129965    0.0235457       0.877083     0.96875                      0
  335 │ 0.177838     0.134453     0.0793762     0.190021     0.180191    0.122603     0.0460267    0.0652546       0.877083     1.0                          1
  336 │ 0.11579      0.0715311    0.0227371     0.122099     0.00817268  0.118228     0.102987     0.122892        0.877083     0.9375                       0
  337 │ 0.0325015    0.177343     0.100004      0.0577032    0.0852763   0.137634     0.146744     0.132922        0.877083     0.9375                       0
  338 │ 0.0178832    0.0583185    0.177553      0.0491327    0.125347    0.0968817    0.16136      0.135512        0.877083     0.96875                      0
  339 │ 0.161908     0.0740684    0.0150292     0.154715     0.0800765   0.181787     0.126228     0.0470214       0.877083     0.9375                       0
  340 │ 0.160912     0.0385174    0.162289      0.0743687    0.0177375   0.115665     0.176726     0.16712         0.877083     0.90625                      0
  341 │ 0.088011     0.137037     0.160009      0.18398      0.158574    0.167806     0.130908     0.0536519       0.877083     0.9375                       0
  342 │ 0.107246     0.189086     0.115282      0.100744     0.139616    0.195956     0.198333     0.0705867       0.877083     0.9375                       0
  343 │ 0.0896822    0.0775306    0.13607       0.0238714    0.00522142  0.0291204    0.0827625    0.0370536       0.877083     0.9375                       0
  344 │ 0.126418     0.0508397    0.198916      0.181892     0.173664    0.173566     0.14005      0.0577793       0.877083     1.0                          1
  345 │ 0.136152     0.0785378    0.100498      0.00722938   0.140834    0.194244     0.100408     0.0936828       0.877083     0.9375                       0
  346 │ 0.0583169    0.13315      0.0711334     0.0381491    0.025861    0.112835     0.173993     0.0529053       0.877083     0.90625                      0
  347 │ 0.116345     0.116528     0.0595081     0.151332     0.160519    0.186824     0.0390681    0.00567053      0.877083     0.9375                       0
  348 │ 0.0103041    0.143709     0.172815      0.130785     0.035541    0.105808     0.185156     0.19622         0.877083     0.9375                       0
  349 │ 0.159289     0.0858695    0.134795      0.176302     0.175192    0.0964096    0.121834     0.00170553      0.877083     0.90625                      0
  350 │ 0.0972796    0.0494959    0.127393      0.0588449    0.148632    0.063532     0.00328623   0.0250811       0.877083     0.96875                      0
  351 │ 0.139204     0.0237584    0.0825392     0.111539     0.107391    0.113128     0.0574724    0.0790624       0.877083     0.9375                       0
  352 │ 0.0992931    0.169441     0.173501      0.0691772    0.104897    0.195544     0.149664     0.017681        0.877083     0.9375                       0
  353 │ 0.0549188    0.116487     0.0757548     0.0231072    0.151506    0.093199     0.090096     0.00981735      0.877083     0.90625                      0
  354 │ 0.139398     0.0701184    0.0583265     0.0455491    0.141085    0.0850301    0.109343     0.0184375       0.877083     0.96875                      0
  355 │ 0.0592636    0.173919     0.139619      0.0467202    0.0738761   0.107129     0.17969      0.00831644      0.877083     0.90625                      0
  356 │ 0.0185069    0.0853894    0.124016      0.0742806    0.146426    0.121405     0.15776      0.0779624       0.877083     0.96875                      0
  357 │ 0.101167     0.036058     0.133234      0.140742     0.197904    0.0579798    0.0939785    0.11578         0.877083     0.96875                      0
  358 │ 0.138117     0.101305     0.00555706    0.000903402  0.013656    0.184887     0.0512383    0.131925        0.877083     0.9375                       0
  359 │ 0.0489912    0.0428193    0.147131      0.0522317    0.116901    0.0431312    0.134393     0.0617547       0.877083     0.9375                       0
  360 │ 0.137766     0.0701022    0.13835       0.171131     0.142183    0.186168     0.0419959    0.138924        0.877083     0.90625                      0
  361 │ 0.122049     0.140151     0.0540912     0.169169     0.161786    0.161501     0.183078     0.0750785       0.877083     0.96875                      0
  362 │ 0.0439036    0.114413     0.188922      0.139597     0.155032    0.131026     0.15551      0.0364032       0.877083     0.9375                       0
  363 │ 0.19485      0.114859     0.153156      0.0863023    0.0851962   0.111834     0.197555     0.0486365       0.877083     0.9375                       0
  364 │ 0.103867     0.0457545    0.170864      0.150887     0.0613556   0.154965     0.0983632    0.0487021       0.877083     0.9375                       0
  365 │ 0.105016     0.127614     0.0908468     0.0612835    0.105967    0.193231     0.153004     0.0450592       0.877083     0.9375                       0
  366 │ 0.0773017    0.0445144    0.0232939     0.0810341    0.183313    0.195081     0.060214     0.0857647       0.877083     0.90625                      0
  367 │ 0.106208     0.0627457    0.188412      0.0524723    0.0582805   0.0770531    0.0851564    0.00985795      0.877083     0.9375                       0
  368 │ 0.0770564    0.0936841    0.142528      0.126135     0.0877094   0.166016     0.0552802    0.0318721       0.877083     0.96875                      0
  369 │ 0.0476806    0.104697     0.0630604     0.0493517    0.0707934   0.162293     0.093123     0.0803742       0.877083     0.96875                      0
  370 │ 0.0671446    0.0893105    0.127554      0.0820425    0.114733    0.181248     0.134135     0.0128284       0.877083     0.9375                       0
  371 │ 0.0450797    0.104792     0.0699208     0.0175949    0.194373    0.171289     0.139719     0.00796251      0.877083     0.9375                       0
  372 │ 0.0574164    0.0733278    0.0659846     0.0631047    0.0537632   0.192536     0.0779667    0.0468288       0.877083     0.9375                       0
  373 │ 0.0330996    0.103203     0.152364      0.141175     0.0670299   0.0244834    0.0310536    0.0617454       0.877083     0.96875                      0
  374 │ 0.166253     0.0870766    0.180688      0.0892045    0.079495    0.0598698    0.135243     0.0799024       0.877083     0.9375                       0
  375 │ 0.0228689    0.115891     0.0417269     0.0576343    0.0505413   0.184585     0.167842     0.0731241       0.877083     0.9375                       0
  376 │ 0.0837936    0.135504     0.0724551     0.0804995    0.102389    0.159094     0.0714663    0.0493545       0.877083     0.9375                       0
  377 │ 0.0279826    0.0231022    0.140403      0.053541     0.12931     0.191513     0.150307     0.0797046       0.877083     1.0                          1
  378 │ 0.085359     0.00703655   0.137472      0.104478     0.140445    0.100847     0.0579978    0.0321679       0.877083     0.96875                      0
  379 │ 0.00353995   0.168976     0.0743069     0.149102     0.160362    0.126418     0.121141     0.0803372       0.877083     0.9375                       0
  380 │ 0.0136478    0.0503034    0.190386      0.114212     0.135719    0.149489     0.0788698    0.0194711       0.877083     0.9375                       0
  381 │ 0.0349638    0.170184     0.178349      0.107814     0.198511    0.136376     0.119051     0.103892        0.877083     0.90625                      0
  382 │ 0.173822     0.0274185    0.151168      0.0567323    0.0346913   0.16336      0.0771947    0.15308         0.877083     1.0                          1
  383 │ 0.00134513   0.114812     0.138911      0.111867     0.121605    0.149098     0.0446113    0.0238142       0.877083     0.96875                      0
  384 │ 0.144906     0.153443     0.161749      0.143912     0.135853    0.101727     0.193145     0.0643432       0.877083     0.96875                      0
  385 │ 0.00760721   0.183773     0.183788      0.182303     0.188453    0.192125     0.112645     0.0120367       0.877083     0.9375                       0
  386 │ 0.0353008    0.00380775   0.178904      0.0759586    0.1322      0.184617     0.0458899    0.0843758       0.877083     0.9375                       0
  387 │ 0.0977538    0.181421     0.0660103     0.0102962    0.183138    0.147945     0.192997     0.152108        0.877083     0.9375                       0
  388 │ 0.00272019   0.110595     0.176534      0.0594171    0.19413     0.0601965    0.130404     0.0688762       0.877083     0.96875                      0
  389 │ 0.18644      0.0720429    0.16871       0.0698232    0.15628     0.025957     0.00314725   0.0978531       0.877083     1.0                          1
  390 │ 0.116691     0.0232324    0.0324159     0.00352729   0.0451556   0.183168     0.0275991    0.0446615       0.877083     0.9375                       0
  391 │ 0.178535     0.0478715    0.0903177     0.0310891    0.145073    0.175446     0.051159     0.0299633       0.877083     0.9375                       0
  392 │ 0.164925     0.0594728    0.0196355     0.147754     0.0675536   0.0586323    0.138056     0.0500892       0.877083     0.9375                       0
  393 │ 0.071677     0.057384     0.038212      0.170504     0.15065     0.126074     0.190442     0.0126301       0.877083     0.96875                      0
  394 │ 0.156102     0.0790876    0.10475       0.158347     0.191775    0.180243     0.165378     0.12564         0.877083     0.9375                       0
  395 │ 0.033937     0.0701385    0.140128      0.113654     0.079925    0.177368     0.166193     0.08811         0.877083     0.9375                       0
  396 │ 0.168226     0.124356     0.0503679     0.0946668    0.165131    0.135678     0.190973     0.0533364       0.877083     0.9375                       0
  397 │ 0.059882     0.102928     0.119504      0.0637133    0.00514252  0.121698     0.0612327    0.0525826       0.877083     0.96875                      0
  398 │ 0.0139141    0.0541795    0.134305      0.0157015    0.0881982   0.145127     0.0621062    0.0443941       0.877083     1.0                          1
  399 │ 0.0526628    0.00346252   0.167756      0.0725892    0.138912    0.144433     0.13697      0.055167        0.877083     1.0                          1
  400 │ 0.06567      0.0277646    0.134143      0.0718213    0.13908     0.132513     0.185718     0.17987         0.877083     0.90625                      0
  401 │ 0.167951     0.0162985    0.166199      0.0996898    0.0266845   0.0422493    0.100085     0.030558        0.877083     0.96875                      0
  402 │ 0.0185678    0.132838     0.156779      0.0432401    0.0660752   0.143642     0.147034     0.109786        0.877083     0.9375                       0
  403 │ 0.118283     0.0128248    0.0387896     0.0509912    0.194684    0.147679     0.169802     0.0395739       0.877083     0.90625                      0
  404 │ 0.110711     0.184528     0.0817154     0.100284     0.104863    0.12309      0.150288     0.0928305       0.877083     0.9375                       0
  405 │ 0.146605     0.0796179    0.143254      0.0814889    0.100016    0.158035     0.157997     0.0261282       0.877083     0.9375                       0
  406 │ 0.158328     0.120461     0.00104454    0.130333     0.19315     0.146008     0.17455      0.0780102       0.877083     0.9375                       0
  407 │ 0.0982726    0.0453551    0.176169      0.0151948    0.138391    0.144301     0.0636417    0.0420755       0.877083     0.9375                       0
  408 │ 0.191682     0.0287175    0.136368      0.185513     0.0431944   0.0116924    0.0922341    0.0537509       0.877083     0.96875                      0
  409 │ 0.0422549    0.0359315    0.105953      0.0937883    0.0248639   0.137349     0.148099     0.112151        0.877083     0.9375                       0
  410 │ 0.161791     0.0343425    0.0965648     0.044201     0.1434      0.133013     0.133041     0.146628        0.877083     0.9375                       0
  411 │ 0.0100506    0.165662     0.0910934     0.0540506    0.0927302   0.110392     0.0375139    0.0227186       0.877083     0.90625                      0
  412 │ 0.0691228    0.0161145    0.0382759     0.102401     0.139543    0.133741     0.14487      0.137796        0.877083     0.9375                       0
  413 │ 0.122155     0.100475     0.159662      0.0100597    0.0587184   0.169733     0.166849     0.0215577       0.877083     0.9375                       0
  414 │ 0.162626     0.169187     0.133882      0.0833369    0.116215    0.166546     0.0818039    0.0781038       0.877083     0.90625                      0
  415 │ 0.0148155    0.0690868    0.0346399     0.14606      0.138094    0.0695268    0.16271      0.0037167       0.877083     0.90625                      0
  416 │ 0.0744928    0.0930024    0.187216      0.0914628    0.0386176   0.0482869    0.0646882    0.0728543       0.877083     0.96875                      0
  417 │ 0.180055     0.125421     0.116014      0.141136     0.0502056   0.16103      0.0497005    0.0621827       0.877083     0.96875                      0
  418 │ 0.158573     0.028763     0.0471648     0.0205102    0.0586873   0.196735     0.0160342    0.0437713       0.877083     1.0                          1
  419 │ 0.0650902    0.0747543    0.0184823     0.0355411    0.153286    0.199848     0.145389     0.00457906      0.877083     0.9375                       0
  420 │ 0.160201     0.150417     0.0601845     0.0688804    0.14489     0.16463      0.102783     0.0471369       0.877083     0.90625                      0
  421 │ 0.136052     0.177371     0.177271      0.042822     0.0947475   0.191971     0.0543513    0.067906        0.877083     0.96875                      0
  422 │ 0.143424     0.17259      0.0637922     0.131158     0.0780548   0.114762     0.101068     0.0759303       0.877083     1.0                          1
  423 │ 0.11716      0.138111     0.0160765     0.185386     0.188952    0.157627     0.0662756    0.0513338       0.877083     0.9375                       0
  424 │ 0.167524     0.144467     0.0895401     0.0038475    0.197941    0.120452     0.0418335    0.098013        0.877083     0.9375                       0
  425 │ 0.0666638    0.100827     0.0369804     0.070978     0.0579586   0.130634     0.185569     0.0756467       0.877083     0.9375                       0
